Year;Month;Day;Hour;Minute;Temperature  [2 m above gnd];Relative Humidity  [2 m above gnd];Mean Sea Level Pressure  [MSL];Total Precipitation (high resolution)  [sfc];Total Precipitation (low resolution)  [sfc];Snowfall Amount (high resolution)  [sfc];Snowfall Amount (low resolution)  [sfc];Total Cloud Cover  [sfc];High Cloud Cover  [high cld lay];Medium Cloud Cover  [mid cld lay];Low Cloud Cover  [low cld lay];Sunshine Duration  [sfc];Shortwave Radiation  [sfc];Wind Speed  [10 m above gnd];Wind Direction  [10 m above gnd];Wind Speed  [80 m above gnd];Wind Direction  [80 m above gnd];Wind Speed  [900 mb];Wind Direction  [900 mb];Wind Gust  [sfc]
2019;06;02;06;00;15.60;75.00;1019.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;14.85;0.00;3.98;185.19;3.32;229.40;2.52;180.00;2.88
2019;06;02;07;00;15.86;74.00;1019.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;60.00;74.76;2.19;189.46;1.94;248.20;2.90;187.13;1.08
2019;06;02;08;00;16.99;72.00;1019.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;60.00;228.73;0.36;360.00;0.80;333.43;2.62;195.95;0.72
2019;06;02;09;00;18.95;67.00;1018.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;60.00;390.71;3.76;16.70;3.67;11.31;2.28;198.43;1.44
2019;06;02;10;00;20.75;60.00;1018.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;60.00;544.68;5.01;21.04;5.24;15.95;2.60;213.69;3.60
2019;06;02;11;00;22.38;55.00;1018.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;60.00;679.07;5.99;32.74;6.44;26.57;2.81;230.19;5.04
2019;06;02;12;00;23.98;50.00;1017.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;60.00;783.20;6.61;29.36;6.62;22.38;4.38;260.54;6.48
2019;06;02;13;00;25.43;48.00;1017.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;60.00;850.84;5.82;21.80;6.29;13.24;8.31;265.03;5.40
2019;06;02;14;00;26.69;44.00;1017.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;60.00;876.65;4.02;10.30;4.32;360.00;8.29;267.51;3.96
2019;06;02;15;00;27.83;38.00;1016.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;60.00;854.40;2.19;260.54;2.19;260.54;6.61;240.64;4.68
2019;06;02;16;00;28.54;35.00;1015.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;60.00;796.55;2.16;270.00;2.88;270.00;8.22;241.19;5.40
2019;06;02;17;00;28.92;33.00;1015.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;60.00;695.09;2.52;270.00;3.26;263.66;10.38;236.31;6.48
2019;06;02;18;00;28.94;33.00;1015.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;60.00;566.93;4.45;255.96;5.35;250.35;12.50;228.50;9.00
2019;06;02;19;00;28.29;35.00;1015.00;0.00;0.00;0.00;0.00;1.20;4.00;0.00;0.00;60.00;420.08;5.50;238.39;7.99;234.16;15.27;225.00;11.52
2019;06;02;20;00;27.22;38.00;1015.00;0.00;0.00;0.00;0.00;0.30;1.00;0.00;0.00;59.23;266.11;4.84;221.99;10.69;225.00;18.84;226.55;10.44
2019;06;02;21;00;25.26;49.00;1014.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;59.81;97.90;4.35;204.44;12.22;225.00;21.31;232.55;9.00
2019;06;02;22;00;22.24;60.00;1015.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;21.45;2.67;8.12;192.80;15.28;226.91;22.61;232.77;22.68
2019;06;02;23;00;20.26;63.00;1016.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;10.74;193.57;17.88;229.90;27.51;227.12;19.44
2019;06;03;00;00;19.68;64.00;1017.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;9.35;195.64;16.30;226.79;29.02;225.00;14.40
2019;06;03;01;00;19.30;63.00;1017.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;8.65;196.93;16.42;217.87;28.53;222.95;14.04
2019;06;03;02;00;18.44;65.00;1017.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;7.90;204.23;15.35;219.29;27.57;220.76;13.32
2019;06;03;03;00;17.81;67.00;1017.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;5.82;201.80;8.43;199.98;21.76;218.96;11.16
2019;06;03;04;00;17.03;70.00;1016.90;0.00;0.00;0.00;0.00;0.30;1.00;0.00;0.00;0.00;0.00;6.11;225.00;8.70;245.56;22.61;217.23;9.00
2019;06;03;05;00;16.43;74.00;1016.70;0.00;0.00;0.00;0.00;0.90;3.00;0.00;0.00;0.00;0.00;4.90;233.97;9.06;263.16;17.60;210.76;9.36
2019;06;03;06;00;16.12;75.00;1016.60;0.00;0.00;0.00;0.00;0.90;3.00;0.00;0.00;15.26;0.00;5.19;236.31;7.97;251.57;13.90;216.57;6.84
2019;06;03;07;00;16.32;74.00;1016.90;0.00;0.00;0.00;0.00;5.70;19.00;0.00;0.00;59.43;86.33;6.49;236.31;9.98;244.36;13.78;220.76;8.64
2019;06;03;08;00;18.18;72.00;1016.40;0.00;0.00;0.00;0.00;15.60;52.00;0.00;0.00;56.36;240.30;5.50;238.39;8.22;241.19;15.55;222.18;12.24
2019;06;03;09;00;20.92;62.00;1016.00;0.00;0.00;0.00;0.00;19.00;13.00;19.00;0.00;50.04;390.71;7.10;239.53;7.73;242.24;16.56;222.36;13.68
2019;06;03;10;00;23.29;54.00;1015.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;47.87;542.90;8.59;236.98;9.59;235.71;19.37;228.01;13.68
2019;06;03;11;00;25.34;45.00;1015.20;0.00;0.00;0.00;0.00;4.80;16.00;0.00;0.00;60.00;668.39;8.59;236.98;9.73;231.01;21.67;228.37;13.68
2019;06;03;12;00;26.93;39.00;1014.80;0.00;0.00;0.00;0.00;5.10;17.00;0.00;0.00;56.94;763.62;7.59;238.57;9.45;229.64;19.96;230.86;12.60
2019;06;03;13;00;28.06;36.00;1014.60;0.00;0.40;0.00;0.00;55.00;22.00;55.00;0.00;56.74;820.58;7.07;255.26;8.53;242.35;15.41;232.59;11.88
2019;06;03;14;00;28.64;40.00;1014.70;0.70;1.20;0.00;0.00;100.00;57.00;100.00;100.00;24.89;834.82;13.68;305.36;15.70;306.61;18.45;287.02;17.28
2019;06;03;15;00;24.69;52.00;1015.80;0.00;1.30;0.00;0.00;100.00;92.00;100.00;2.00;0.00;375.58;8.56;292.25;8.56;292.25;11.97;276.91;16.56
2019;06;03;16;00;25.93;47.00;1015.90;0.10;1.10;0.00;0.00;73.00;87.00;73.00;38.00;0.00;538.45;10.81;330.02;11.92;334.98;6.92;297.90;13.68
2019;06;03;17;00;25.48;48.00;1015.80;0.40;1.00;0.00;0.00;78.00;61.00;78.00;55.00;13.40;318.62;6.76;25.20;8.89;21.37;0.51;225.00;15.12
2019;06;03;18;00;25.32;48.00;1016.00;0.00;0.90;0.00;0.00;100.00;100.00;100.00;83.00;10.21;133.50;5.69;55.30;8.16;41.42;5.60;225.00;14.40
2019;06;03;19;00;24.49;53.00;1015.20;0.00;0.00;0.00;0.00;100.00;100.00;100.00;2.00;0.00;144.18;13.85;65.43;20.52;68.39;9.73;128.99;12.96
2019;06;03;20;00;23.21;66.00;1014.70;0.00;0.00;0.00;0.00;100.00;100.00;100.00;0.00;0.00;153.08;12.48;33.23;17.34;41.63;12.56;117.30;16.20
2019;06;03;21;00;21.03;79.00;1014.60;0.00;0.00;0.00;0.00;80.00;92.00;80.00;0.00;0.00;76.54;14.84;22.83;23.85;28.89;13.85;117.90;14.04
2019;06;03;22;00;20.02;77.00;1015.00;0.00;0.00;0.00;0.00;1.20;4.00;0.00;0.00;3.33;3.56;13.89;31.22;23.40;36.87;10.63;118.30;12.60
2019;06;03;23;00;19.73;78.00;1015.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;7.42;50.91;15.07;49.84;6.16;83.29;11.88
2019;06;04;00;00;18.96;84.00;1015.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.84;101.31;7.90;65.77;5.00;59.74;9.00
2019;06;04;01;00;17.82;91.00;1015.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;4.68;180.00;3.40;147.99;3.88;111.80;3.96
2019;06;04;02;00;17.14;90.00;1015.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;5.00;210.26;5.32;208.30;6.38;163.61;3.60
2019;06;04;03;00;16.97;81.00;1014.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.41;153.43;5.15;155.22;8.91;165.96;3.96
2019;06;04;04;00;16.74;76.00;1014.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.61;26.57;0.36;90.00;12.72;154.89;1.80
2019;06;04;05;00;16.14;77.00;1013.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3.10;54.46;4.33;48.37;11.97;164.29;4.32
2019;06;04;06;00;15.72;77.00;1013.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;15.92;0.00;1.84;101.31;3.67;78.69;8.83;168.23;3.96
2019;06;04;07;00;15.73;77.00;1013.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;60.00;76.54;0.80;63.43;3.10;35.54;6.44;153.43;3.60
2019;06;04;08;00;17.05;75.00;1013.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;60.00;230.51;4.45;14.04;5.86;10.62;4.84;138.01;6.84
2019;06;04;09;00;18.75;69.00;1012.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;60.00;392.49;5.69;18.43;7.29;20.22;4.51;151.39;5.04
2019;06;04;10;00;20.40;62.00;1011.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;60.00;546.46;6.03;17.35;7.17;17.53;6.48;180.00;3.60
2019;06;04;11;00;22.16;53.00;1011.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;60.00;681.74;6.38;16.39;7.52;16.70;8.37;205.46;9.36
2019;06;04;12;00;23.85;48.00;1010.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;60.00;785.87;7.09;23.96;8.23;23.20;9.50;217.30;11.52
2019;06;04;13;00;25.18;42.00;1009.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;60.00;853.51;8.09;32.28;9.20;30.58;6.61;209.36;17.64
2019;06;04;14;00;26.28;39.00;1009.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;60.00;877.54;7.57;25.35;8.85;26.57;6.95;201.25;19.44
2019;06;04;15;00;27.20;41.00;1008.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;60.00;856.18;4.38;9.46;5.24;15.95;9.73;218.99;17.28
2019;06;04;16;00;28.95;44.00;1007.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;60.00;790.32;4.68;247.38;3.88;248.20;19.47;236.31;23.04
2019;06;04;17;00;28.93;39.00;1007.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;60.00;687.97;19.45;231.01;24.18;225.60;31.60;222.23;28.44
2019;06;04;18;00;28.10;39.00;1007.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;60.00;564.26;23.71;228.08;28.53;227.05;37.44;223.05;32.04
2019;06;04;19;00;27.01;40.00;1007.80;0.00;0.00;0.00;0.00;1.80;6.00;0.00;0.00;60.00;418.30;23.44;227.49;29.28;226.49;39.48;223.15;32.76
2019;06;04;20;00;25.27;42.00;1007.90;0.00;0.00;0.00;0.00;4.20;14.00;0.00;0.00;58.85;266.11;20.12;227.17;27.25;226.61;43.86;221.67;31.32
2019;06;04;21;00;23.08;47.00;1007.90;0.00;0.00;0.00;0.00;3.30;11.00;0.00;0.00;57.32;110.36;15.02;224.03;24.18;224.40;45.96;220.55;27.00
2019;06;04;22;00;20.73;52.00;1009.00;0.00;0.00;0.00;0.00;6.30;21.00;0.00;0.00;22.35;4.45;10.97;221.01;20.63;222.88;46.73;217.49;23.40
2019;06;04;23;00;19.15;55.00;1009.80;0.00;0.00;0.00;0.00;3.90;13.00;0.00;0.00;0.00;0.00;9.18;228.18;19.13;228.81;41.94;214.51;21.60
